Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
wpn_s1_mahem_pap_shot_npc,,,skye_ports\s1_mahem\fire\wpn_s1_mahem_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mahem_explosion_plr,,,skye_ports\s1_mahem\fire\wpn_s1_mahem_explosion.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mahem_explosion_npc,,,skye_ports\s1_mahem\fire\wpn_s1_mahem_explosion.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mahem_charge,,,skye_ports\s1_mahem\foley\wpn_s1_mahem_charge.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mahem_end,,,skye_ports\s1_mahem\foley\wpn_s1_mahem_end.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mahem_mag_in,,,skye_ports\s1_mahem\foley\wpn_s1_mahem_mag_in.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mahem_mag_in_foley,,,skye_ports\s1_mahem\foley\wpn_s1_mahem_mag_in_foley.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mahem_mag_out,,,skye_ports\s1_mahem\foley\wpn_s1_mahem_mag_out.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mahem_pre_mag_in,,,skye_ports\s1_mahem\foley\wpn_s1_mahem_pre_mag_in.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mahem_start,,,skye_ports\s1_mahem\foley\wpn_s1_mahem_start.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mdl_shot_plr,,,skye_ports\s1_mdl\fire\wpn_s1_mdl_shot.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mdl_shot_npc,,,skye_ports\s1_mdl\fire\wpn_s1_mdl_shot.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mdl_pap_shot_plr,,,skye_ports\s1_mdl\fire\wpn_s1_mdl_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mdl_pap_shot_npc,,,skye_ports\s1_mdl\fire\wpn_s1_mdl_pap_shot.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,80,80,0,1000,1000,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mdl_mag_in,,,skye_ports\s1_mdl\foley\wpn_s1_mdl_mag_in.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mdl_pre_mag_in,,,skye_ports\s1_mdl\foley\wpn_s1_mdl_pre_mag_in.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mdl_rotate_start,,,skye_ports\s1_mdl\foley\wpn_s1_mdl_rotate_start.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mdl_rotate_stop,,,skye_ports\s1_mdl\foley\wpn_s1_mdl_rotate_stop.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mdl_spin_start,,,skye_ports\s1_mdl\foley\wpn_s1_mdl_spin_start.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_s1_mdl_spin_stop,,,skye_ports\s1_mdl\foley\wpn_s1_mdl_spin_stop.wav,,,UIN_MOD,,,,,BUS_FX,,,,,,,,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# === BOCW Cold War ports (user 2026-06-25) ===
wpn_t9_ak47_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot1.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_trig_pull_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot2.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_trig_pull_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot3.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_trig_pull_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot4.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_trig_pull_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot5.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_trig_pull_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot6.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_trig_pull_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot1.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_trig_pull_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot2.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_trig_pull_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot3.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_trig_pull_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot4.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_trig_pull_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot5.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_trig_pull_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot6.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_trig_pull_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot1.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_pap_flux_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot2.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_pap_flux_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot3.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_pap_flux_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot4.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_pap_flux_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot5.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_pap_flux_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot6.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_pap_flux_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot1.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_pap_flux_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot2.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_pap_flux_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot3.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_pap_flux_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot4.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_pap_flux_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot5.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_pap_flux_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_pap_shot_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_shot6.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_pap_flux_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull1.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_mech_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull2.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_mech_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull3.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_mech_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull4.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_mech_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull5.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_mech_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull6.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_mech_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull1.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_mech_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull2.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_mech_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull3.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_mech_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull4.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_mech_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull5.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_mech_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_trig_pull_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_trig_pull6.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_mech_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech1.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_sub_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech2.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_sub_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech3.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_sub_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech4.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_sub_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech5.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_sub_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech6.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_sub_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech1.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_sub_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech2.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_sub_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech3.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_sub_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech4.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_sub_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech5.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_sub_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_mech_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_mech6.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_sub_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_sub_plr,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_sub.wav,,,wpn_t9_shot_plr,,wpn_t9_ak47_tail_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_sub_npc,,,skye_ports\t9_ak47\fire\wpn_t9_ak47_sub.wav,,,wpn_t9_shot_npc,,wpn_t9_ak47_tail_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_tail_plr,,,skye_ports\t9_common\reverb\exterior\ar\wpn_t9_reverb_ar1_ext1.wav,,,wpn_t9_reverb_ext_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_tail_plr,,,skye_ports\t9_common\reverb\exterior\ar\wpn_t9_reverb_ar1_ext2.wav,,,wpn_t9_reverb_ext_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_t9_ak47_tail_plr,,,skye_ports\t9_common\reverb\exterior\ar\wpn_t9_reverb_ar1_ext3.wav,,,wpn_t9_reverb_ext_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
