Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
wpn_apex_peacekeeper_bolt,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_bolt.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_clip_in,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_clip_in.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_clip_out,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_clip_out.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_close,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_close.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_lever,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_lever.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_open,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_open.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_fire_npc,,loaded,apex\wpn\hemlok\wpn_apex_hemlok_fire.wav,,,,,wpn_apex_g2a4_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,-25,25,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_fire_npc2,,loaded,apex\wpn\hemlok\wpn_apex_hemlok_fire_01.wav,,,,,wpn_apex_g2a4_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,-25,25,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_fire_plr,,loaded,apex\wpn\hemlok\wpn_apex_hemlok_fire.wav,,,,,wpn_apex_g2a4_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_fire_plr,,loaded,apex\wpn\hemlok\wpn_apex_hemlok_fire.wav,,,,,wpn_apex_g2a4_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_fire_plr2,,loaded,apex\wpn\hemlok\wpn_apex_hemlok_fire_01.wav,,,,,wpn_apex_g2a4_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_fire_plr2,,loaded,apex\wpn\hemlok\wpn_apex_hemlok_fire_01.wav,,,,,wpn_apex_g2a4_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_lfe,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_lfe.wav,,,,,,,,BUS_FX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,94,94,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_lfe,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_lfe.wav,,,,,,,,BUS_FX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,94,94,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_lfe_npc,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_lfe.wav,,,,,,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,74,74,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_lfe_npc,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_lfe.wav,,,,,,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,74,74,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.5,,no,,0,,no,water,under,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_clip_in,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_clip_in.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_clip_out,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_clip_out.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_g2a4_close,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_bolt.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
acc_havoc_charge,,loaded,acc\acc_havoc_charge.wav,,,,,,,,BUS_FX,grp_weapon,snp_foley,,61,0,90,92,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
acc_havoc_charge_75,,loaded,acc\acc_havoc_charge_75.wav,,,,,,,,BUS_FX,grp_weapon,snp_foley,,61,0,90,92,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
acc_havoc_charge_50,,loaded,acc\acc_havoc_charge_50.wav,,,,,,,,BUS_FX,grp_weapon,snp_foley,,61,0,90,92,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
acc_havoc_charge_25,,loaded,acc\acc_havoc_charge_25.wav,,,,,,,,BUS_FX,grp_weapon,snp_foley,,61,0,90,92,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_fire_npc,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_fire.wav,,,,,wpn_apex_tripletake_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,-25,25,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_fire_npc2,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_fire_01.wav,,,,,wpn_apex_tripletake_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,-25,25,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_fire_plr,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_fire.wav,,,,,wpn_apex_tripletake_fire_plr2,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_fire_plr,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_fire.wav,,,,,wpn_apex_tripletake_fire_plr2,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_fire_plr2,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_fire_01.wav,,,,,wpn_apex_tripletake_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_fire_plr2,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_fire_01.wav,,,,,wpn_apex_tripletake_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_lfe,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_lfe.wav,,,,,,,,BUS_FX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,94,94,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_lfe,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_lfe.wav,,,,,,,,BUS_FX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,94,94,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_lfe_npc,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_lfe.wav,,,,,,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,74,74,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_lfe_npc,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_lfe.wav,,,,,,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,74,74,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.5,,no,,0,,no,water,under,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_clip_in,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_clip_in.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_clip_out,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_clip_out.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_tripletake_close,,loaded,apex\wpn\tripletake\wpn_apex_tripletake_bolt.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
acc_ttk_energy_fire_npc,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_fire.wav,,,,,wpn_apex_tripletake_fire_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,cmn_sniper_fire_3rd,65,0,80,80,800,10000,10000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,150,250,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.3,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,1500,7000,,no,no,no,no,no,no,no,,,
acc_ttk_energy_fire_npc,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_fire_01.wav,,,,,wpn_apex_tripletake_fire_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,cmn_sniper_fire_3rd,70,0,85,85,800,6000,6000,defaultmin,default,allon,default,8,priority,3,oldest,150,250,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.3,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,1500,7000,,no,no,no,no,no,no,no,,,
acc_ttk_energy_fire_plr,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_fire.wav,,,,,wpn_apex_tripletake_fire_plr,,,BUS_FX,grp_weapon,snp_wpn_1p,wpn_sniper_shot_plr,82,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,150,250,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
acc_ttk_energy_fire_plr,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_fire_01.wav,,,,,wpn_apex_tripletake_fire_plr,,,BUS_FX,grp_weapon,snp_wpn_1p,wpn_sniper_shot_plr,65,0,88,88,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,150,250,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
# THE CYBERJACK (apex_lstar chassis, docs/43 2026-07-17): the pack lstar aliases copied verbatim from zm_apex_weapons.csv (that file is installed but NOT szc-loaded - the silent-gun trap, caught by the M1 verify pass)
wpn_apex_lstar_fire_npc,,loaded,apex\wpn\lstar\wpn_apex_lstar_auto_start.wav,,,,,wpn_apex_lstar_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,-25,25,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_apex_lstar_fire_npc,,loaded,apex\wpn\lstar\wpn_apex_lstar_auto_start.wav,,,,,wpn_apex_lstar_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,70,0,76,76,800,6000,6000,defaultmin,default,allon,default,8,priority,3,oldest,-25,25,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,7000,,no,no,no,no,no,no,no,,,
wpn_apex_lstar_fire_plr,,loaded,apex\wpn\lstar\wpn_apex_lstar_auto_start.wav,,,,,wpn_apex_lstar_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,83,83,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_lstar_fire_plr,,loaded,apex\wpn\lstar\wpn_apex_lstar_auto_start.wav,,,,,wpn_apex_lstar_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_lstar_lfe,,loaded,apex\wpn\lstar\wpn_apex_lstar_lfe.wav,,apex\wpn\lstar\wpn_apex_lstar_lfe.wav,,,wpn_assault_plr_dly_decay,,,BUS_FX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,94,94,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_lstar_lfe,,loaded,apex\wpn\lstar\wpn_apex_lstar_lfe.wav,,apex\wpn\lstar\wpn_apex_lstar_lfe.wav,,,wpn_assault_plr_dly_decay,,,BUS_FX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,94,94,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_lstar_lfe_npc,,loaded,apex\wpn\lstar\wpn_apex_lstar_lfe.wav,,apex\wpn\lstar\wpn_apex_lstar_lfe.wav,,,wpn_assault_npc_single_decay,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,74,74,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_lstar_lfe_npc,,loaded,apex\wpn\lstar\wpn_apex_lstar_lfe.wav,,apex\wpn\lstar\wpn_apex_lstar_lfe.wav,,,wpn_assault_npc_single_decay,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,74,74,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.5,,no,,0,,no,water,under,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_lstar_first_pullout,,loaded,apex\wpn\lstar\wpn_apex_lstar_first_pullout.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_lstar_open_barrel,,loaded,apex\wpn\lstar\wpn_apex_lstar_open_barrel.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
